NOC,ISO3,Year,population,gdp_per_capita,income_group,host_country,athletes_sent,sports_participated,events_participated,female_athlete_percentage,prev_total_medals,prev_medals_per_athlete,Gold,Silver,Bronze,total_medals,medals_per_athlete
BAR,BAR,1988,,,,0,17,7,20,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAR,BAR,1992,,,,0,17,5,17,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAR,BAR,1996,,,,0,13,7,21,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAR,BAR,2000,,,,0,18,6,21,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.05555555555555555
BAR,BAR,2004,,,,0,10,5,15,10.0,1.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
BAR,BAR,2008,,,,0,8,3,10,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAR,BAR,2012,,,,0,6,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAR,BAR,2016,,,,0,11,5,11,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI,1996,6070506.0,143.1567411871586,,0,7,1,6,14.285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285
BDI,BDI,2000,6470194.0,134.53786175238898,,0,6,1,5,16.666666666666664,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
BDI,BDI,2004,7310656.0,125.19496518453332,,0,7,2,5,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI,2008,8505637.0,189.50207457076775,,0,3,2,3,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI,2012,10071028.0,231.68849639356924,,0,6,3,6,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI,2016,11239451.0,235.28620539390823,,0,9,3,9,44.44444444444444,0.0,0.0,0.0,1.0,0.0,1.0,0.1111111111111111
BEL,BEL,1900,,,,0,64,10,31,0.0,0.0,0.0,6.0,7.0,5.0,18.0,0.28125
BEL,BEL,1906,,,,0,16,7,22,0.0,18.0,0.28125,2.0,2.0,3.0,7.0,0.4375
BEL,BEL,1908,,,,0,70,11,33,0.0,7.0,0.4375,1.0,5.0,2.0,8.0,0.11428571428571428
BEL,BEL,1912,,,,0,36,9,23,2.7777777777777777,8.0,0.11428571428571428,2.0,1.0,3.0,6.0,0.16666666666666666
BEL,BEL,1920,,,,1,336,23,121,2.976190476190476,6.0,0.16666666666666666,16.0,12.0,14.0,42.0,0.125
BEL,BEL,1924,,,,0,172,17,82,3.488372093023256,42.0,0.125,3.0,7.0,3.0,13.0,0.0755813953488372
BEL,BEL,1928,,,,0,187,15,90,6.417112299465241,13.0,0.0755813953488372,0.0,1.0,2.0,3.0,0.016042780748663103
BEL,BEL,1932,,,,0,36,2,10,19.444444444444446,3.0,0.016042780748663103,0.0,0.0,1.0,1.0,0.027777777777777776
BEL,BEL,1936,,,,0,150,15,72,3.3333333333333335,1.0,0.027777777777777776,0.0,0.0,3.0,3.0,0.02
BEL,BEL,1948,,,,0,152,17,77,13.157894736842104,3.0,0.02,2.0,2.0,3.0,7.0,0.046052631578947366
BEL,BEL,1952,,,,0,135,16,74,3.7037037037037033,7.0,0.046052631578947366,2.0,2.0,0.0,4.0,0.02962962962962963
BEL,BEL,1956,,,,0,57,13,39,7.017543859649122,4.0,0.02962962962962963,0.0,2.0,0.0,2.0,0.03508771929824561
BEL,BEL,1960,9153489.0,1290.2860721619215,,0,101,16,64,7.920792079207921,2.0,0.03508771929824561,0.0,2.0,2.0,4.0,0.039603960396039604
BEL,BEL,1964,9378113.0,1724.0189417905553,,0,61,13,36,1.639344262295082,4.0,0.039603960396039604,2.0,0.0,1.0,3.0,0.04918032786885246
BEL,BEL,1968,9618756.0,2251.3157590678175,,0,82,13,55,6.097560975609756,3.0,0.04918032786885246,0.0,1.0,1.0,2.0,0.024390243902439025
BEL,BEL,1972,9711115.0,3831.631899994329,,0,88,14,51,6.8181818181818175,2.0,0.024390243902439025,0.0,2.0,0.0,2.0,0.022727272727272728
BEL,BEL,1976,9818227.0,7243.047341195831,,0,101,16,80,25.742574257425744,2.0,0.022727272727272728,0.0,3.0,3.0,6.0,0.0594059405940594
BEL,BEL,1980,9859242.0,12864.002566139616,,0,59,10,51,27.11864406779661,6.0,0.0594059405940594,1.0,0.0,0.0,1.0,0.01694915254237288
BEL,BEL,1984,9855372.0,8457.268803163739,,0,63,14,48,25.396825396825395,1.0,0.01694915254237288,1.0,1.0,2.0,4.0,0.06349206349206349
BEL,BEL,1988,9901664.0,16391.09382779102,,0,59,16,65,40.67796610169492,4.0,0.06349206349206349,0.0,0.0,2.0,2.0,0.03389830508474576
BEL,BEL,1992,10045158.0,23372.619171015034,,0,68,18,70,36.76470588235294,2.0,0.03389830508474576,0.0,1.0,2.0,3.0,0.04411764705882353
BEL,BEL,1996,10156637.0,27489.555177048835,,0,61,14,55,32.78688524590164,3.0,0.04411764705882353,2.0,2.0,2.0,6.0,0.09836065573770492
BEL,BEL,2000,10251250.0,23098.88650774014,,0,68,16,64,47.05882352941176,6.0,0.09836065573770492,0.0,2.0,3.0,5.0,0.07352941176470588
BEL,BEL,2004,10421137.0,35429.407793334416,,0,50,14,41,38.0,5.0,0.07352941176470588,1.0,0.0,2.0,3.0,0.06
BEL,BEL,2008,10709973.0,48303.397956285975,,0,94,16,55,18.085106382978726,3.0,0.06,1.0,1.0,0.0,2.0,0.02127659574468085
BEL,BEL,2012,11106932.0,44670.56068451006,,0,111,16,71,37.83783783783784,2.0,0.02127659574468085,0.0,1.0,2.0,3.0,0.02702702702702703
BEL,BEL,2016,11331422.0,42012.622719101564,,0,104,19,74,32.69230769230769,3.0,0.02702702702702703,2.0,2.0,2.0,6.0,0.057692307692307696
BEN,BEN,1972,3207543.0,127.92715701433086,,0,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,1980,3925251.0,358.003054209903,,0,16,2,17,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,1984,4405895.0,238.5744573553811,,0,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,1988,4967341.0,326.17975770030296,,0,7,2,7,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,1992,5617844.0,301.77329696287023,,0,6,2,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,1996,6391858.0,369.3943841357358,,0,5,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,2000,7221619.0,487.42414138424255,,0,4,3,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,2004,8159094.0,758.6958037863709,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,2008,9228466.0,1060.6025450209872,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,2012,10397657.0,1071.5258366282956,,0,5,4,5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN,2016,11697842.0,1010.533896199298,,0,6,4,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1936,,,,0,5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1948,,,,0,12,3,13,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1952,,,,0,6,3,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1956,,,,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1960,,,,0,9,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1964,,,,0,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1968,,,,0,6,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1972,,,,0,9,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1976,,,,0,16,3,12,6.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0625
BER,BER,1984,,,,0,12,5,10,8.333333333333332,1.0,0.0625,0.0,0.0,0.0,0.0,0.0
BER,BER,1988,,,,0,12,6,12,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1992,,,,0,20,4,20,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,1996,,,,0,9,4,9,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,2000,,,,0,6,4,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,2004,,,,0,10,6,7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,2008,,,,0,6,4,6,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,2012,,,,0,8,5,7,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BER,BER,2016,,,,0,8,5,8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,1984,,,,0,6,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,1988,,,,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,1992,,,,0,6,1,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,1996,,,,0,2,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,2000,,,,0,2,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,2004,,,,0,2,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,2008,,,,0,2,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,2012,,,,0,2,2,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHU,BHU,2016,,,,0,2,2,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIH,BIH,1992,4234616.0,1118.1756993407876,,0,10,6,13,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIH,BIH,1996,3875246.0,718.9337971415046,,0,9,7,12,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIH,BIH,2000,4159771.0,1338.4805963626086,,0,9,4,10,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIH,BIH,2004,4140987.0,2452.686168393919,,0,9,8,11,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIH,BIH,2008,3947544.0,4841.693119346486,,0,5,4,7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIH,BIH,2012,3670113.0,4693.788991153808,,0,6,4,8,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIH,BIH,2016,3473003.0,4928.566525172796,,0,11,5,8,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,1968,,,,0,7,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,1972,,,,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,1976,,,,0,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,1984,,,,0,11,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,1988,,,,0,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,1992,,,,0,10,2,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,1996,,,,0,5,2,5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,2000,,,,0,2,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,2004,,,,0,2,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,2008,,,,0,4,2,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,2012,,,,0,3,2,3,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIZ,BIZ,2016,,,,0,3,2,3,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLR,BLR,1996,10159569.0,1452.5071047645972,,0,157,19,115,42.038216560509554,0.0,0.0,1.0,6.0,8.0,15.0,0.09554140127388536
BLR,BLR,2000,9979610.0,1276.2803812126876,,0,139,20,109,48.201438848920866,15.0,0.09554140127388536,3.0,3.0,11.0,17.0,0.1223021582733813
BLR,BLR,2004,9730146.0,2378.337004701288,,0,151,22,121,45.6953642384106,17.0,0.1223021582733813,2.0,5.0,6.0,13.0,0.08609271523178808
BLR,BLR,2008,9527985.0,6376.175691620632,,0,177,24,122,47.45762711864407,13.0,0.08609271523178808,4.0,5.0,9.0,18.0,0.1016949152542373
BLR,BLR,2012,9446836.0,6953.215916831005,,0,160,23,110,44.375,18.0,0.1016949152542373,2.0,5.0,5.0,12.0,0.075
BLR,BLR,2016,9469379.0,5039.775609494454,,0,120,22,86,55.833333333333336,12.0,0.075,1.0,4.0,4.0,9.0,0.075
BOH,BOH,1900,,,,0,7,4,9,14.285714285714285,0.0,0.0,0.0,1.0,2.0,3.0,0.42857142857142855
BOH,BOH,1906,,,,0,13,6,22,0.0,3.0,0.42857142857142855,0.0,0.0,2.0,2.0,0.15384615384615385
BOH,BOH,1908,,,,0,19,5,15,0.0,2.0,0.15384615384615385,0.0,0.0,2.0,2.0,0.10526315789473684
BOH,BOH,1912,,,,0,43,8,26,0.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1936,,,,0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1964,4022996.0,133.87617917923194,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1968,4388944.0,193.51655736171008,,0,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1972,4800978.0,267.89413451880984,,0,11,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1976,5256496.0,519.9946884768865,,0,4,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1984,6281868.0,982.0812044343035,,0,11,6,11,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1988,6835508.0,672.607172725314,,0,7,6,12,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1992,7430336.0,759.5711349636497,,0,13,6,18,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,1996,8021736.0,922.1132590697141,,0,8,5,9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,2000,8606326.0,975.7770603587506,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,2004,9204287.0,953.1918932462771,,0,7,5,11,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,2008,9850858.0,1692.6724845587646,,0,7,5,7,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,2012,10515807.0,2575.598570980836,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOL,BOL,2016,11180020.0,3035.873477321315,,0,12,5,10,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,1980,,,,0,7,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,1984,,,,0,7,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,1988,,,,0,8,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,1992,,,,0,6,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,1996,,,,0,7,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,2000,,,,0,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,2004,,,,0,11,2,8,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,2008,,,,0,11,3,11,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,BOT,2012,,,,0,4,2,4,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25
BOT,BOT,2016,,,,0,12,3,7,25.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0
BRA,BRA,1900,,,,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,BRA,1920,,,,0,19,5,10,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.15789473684210525
BRA,BRA,1924,,,,0,12,4,15,0.0,3.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0
BRA,BRA,1932,,,,0,59,5,28,1.694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,BRA,1936,,,,0,73,9,37,8.21917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,BRA,1948,,,,0,70,11,41,15.714285714285714,0.0,0.0,0.0,0.0,1.0,1.0,0.014285714285714285
BRA,BRA,1952,,,,0,97,14,51,5.154639175257731,1.0,0.014285714285714285,1.0,0.0,2.0,3.0,0.030927835051546393
BRA,BRA,1956,,,,0,47,12,30,2.127659574468085,3.0,0.030927835051546393,1.0,0.0,0.0,1.0,0.02127659574468085
BRA,BRA,1960,72388126.0,,,0,72,14,35,1.3888888888888888,1.0,0.02127659574468085,0.0,0.0,2.0,2.0,0.027777777777777776
BRA,BRA,1964,81488595.0,,,0,61,11,17,1.639344262295082,2.0,0.027777777777777776,0.0,0.0,1.0,1.0,0.01639344262295082
BRA,BRA,1968,90741240.0,,,0,76,13,27,3.9473684210526314,1.0,0.01639344262295082,0.0,1.0,2.0,3.0,0.039473684210526314
BRA,BRA,1972,100146797.0,,,0,81,13,44,3.7037037037037033,3.0,0.039473684210526314,0.0,0.0,2.0,2.0,0.024691358024691357
BRA,BRA,1976,110213349.0,,,0,79,12,47,8.860759493670885,2.0,0.024691358024691357,0.0,0.0,2.0,2.0,0.02531645569620253
BRA,BRA,1980,121207461.0,,,0,106,14,72,14.150943396226415,2.0,0.02531645569620253,2.0,0.0,2.0,4.0,0.03773584905660377
BRA,BRA,1984,132658864.0,,,0,147,17,82,14.285714285714285,4.0,0.03773584905660377,1.0,5.0,2.0,8.0,0.05442176870748299
BRA,BRA,1988,143826357.0,,,0,160,21,106,20.625,8.0,0.05442176870748299,1.0,2.0,3.0,6.0,0.0375
BRA,BRA,1992,154275079.0,2127.316427316381,,0,182,23,107,27.472527472527474,6.0,0.0375,2.0,1.0,0.0,3.0,0.016483516483516484
BRA,BRA,1996,164202549.0,5179.130520024644,,0,221,18,93,29.411764705882355,3.0,0.016483516483516484,3.0,3.0,9.0,15.0,0.06787330316742081
BRA,BRA,2000,174018282.0,3766.5481146603156,,0,198,24,96,46.464646464646464,15.0,0.06787330316742081,0.0,6.0,6.0,12.0,0.06060606060606061
BRA,BRA,2004,182675143.0,3663.8231880639996,,0,243,26,133,48.971193415637856,12.0,0.06060606060606061,5.0,2.0,3.0,10.0,0.0411522633744856
BRA,BRA,2008,190367302.0,8908.331765672943,,0,268,28,145,48.134328358208954,10.0,0.0411522633744856,3.0,4.0,9.0,16.0,0.05970149253731343
BRA,BRA,2012,196876111.0,12521.721353036924,,0,248,27,138,47.17741935483871,16.0,0.05970149253731343,3.0,5.0,9.0,17.0,0.06854838709677419
BRA,BRA,2016,203218114.0,8836.286526369962,,1,462,34,222,44.8051948051948,17.0,0.06854838709677419,7.0,6.0,6.0,19.0,0.04112554112554113
BRN,BRN,1984,211661.0,17870.808670378814,,0,10,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,BRN,1988,240913.0,11168.696271576126,,0,7,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,BRN,1992,269839.0,15504.181902485998,,0,10,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,BRN,1996,298276.0,17150.06936405495,,0,5,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,BRN,2000,326424.0,18384.92912311068,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,BRN,2004,352911.0,22306.48181385327,,0,10,4,10,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,BRN,2008,377793.0,38098.731910754504,,0,14,3,11,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRN,BRN,2012,405557.0,46968.59711649224,,0,12,3,11,66.66666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333
BRN,BRN,2016,427564.0,26663.76579036077,,0,33,4,20,39.39393939393939,1.0,0.08333333333333333,1.0,1.0,0.0,2.0,0.06060606060606061
BRU,BRU,1996,,,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRU,BRU,2000,,,,0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRU,BRU,2004,,,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRU,BRU,2012,,,,0,3,2,3,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRU,BRU,2016,,,,0,3,2,3,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUL,BUL,1924,,,,0,24,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUL,BUL,1928,,,,0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUL,BUL,1932,,,,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUL,BUL,1936,,,,0,26,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUL,BUL,1952,,,,0,63,8,34,14.285714285714285,0.0,0.0,0.0,0.0,1.0,1.0,0.015873015873015872
BUL,BUL,1956,,,,0,47,7,31,6.382978723404255,1.0,0.015873015873015872,1.0,3.0,1.0,5.0,0.10638297872340426
BUL,BUL,1960,,,,0,98,12,66,9.183673469387756,5.0,0.10638297872340426,1.0,3.0,3.0,7.0,0.07142857142857142
BUL,BUL,1964,,,,0,63,9,56,11.11111111111111,7.0,0.07142857142857142,3.0,5.0,2.0,10.0,0.15873015873015872
BUL,BUL,1968,,,,0,112,13,69,8.928571428571429,10.0,0.15873015873015872,2.0,4.0,3.0,9.0,0.08035714285714286
BUL,BUL,1972,,,,0,130,15,92,18.461538461538463,9.0,0.08035714285714286,6.0,10.0,5.0,21.0,0.16153846153846155
BUL,BUL,1976,,,,0,158,14,108,33.54430379746836,21.0,0.16153846153846155,6.0,9.0,7.0,22.0,0.13924050632911392
BUL,BUL,1980,,,,0,271,20,151,32.47232472324723,22.0,0.13924050632911392,8.0,16.0,17.0,41.0,0.15129151291512916
BUL,BUL,1988,,,,0,172,16,120,39.53488372093023,41.0,0.15129151291512916,10.0,12.0,13.0,35.0,0.20348837209302326
BUL,BUL,1992,,,,0,138,19,116,36.95652173913043,35.0,0.20348837209302326,3.0,7.0,6.0,16.0,0.11594202898550725
BUL,BUL,1996,,,,0,110,17,89,32.72727272727273,16.0,0.11594202898550725,3.0,7.0,5.0,15.0,0.13636363636363635
BUL,BUL,2000,,,,0,91,16,85,42.857142857142854,15.0,0.13636363636363635,5.0,6.0,2.0,13.0,0.14285714285714285
BUL,BUL,2004,,,,0,95,19,94,48.421052631578945,13.0,0.14285714285714285,2.0,1.0,9.0,12.0,0.12631578947368421
BUL,BUL,2008,,,,0,70,15,60,38.57142857142858,12.0,0.12631578947368421,1.0,1.0,3.0,5.0,0.07142857142857142
BUL,BUL,2012,,,,0,63,17,56,41.269841269841265,5.0,0.07142857142857142,0.0,1.0,1.0,2.0,0.031746031746031744
BUL,BUL,2016,,,,0,51,14,51,43.13725490196079,2.0,0.031746031746031744,0.0,1.0,2.0,3.0,0.058823529411764705
BUR,BUR,1972,,,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUR,BUR,1988,,,,0,6,2,7,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUR,BUR,1992,,,,0,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUR,BUR,1996,,,,0,5,2,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUR,BUR,2000,,,,0,4,3,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUR,BUR,2004,,,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUR,BUR,2008,,,,0,6,4,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUR,BUR,2012,,,,0,5,3,5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUR,BUR,2016,,,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,1968,2005100.0,95.63983921229719,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,1984,2568610.0,248.31355102549767,,0,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,1988,2713965.0,466.07059689885864,,0,15,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,1992,3058831.0,461.58730349089564,,0,15,3,16,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,1996,3435965.0,293.306575328658,,0,5,1,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,2000,3833416.0,239.1541337260706,,0,3,2,3,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,2004,4192826.0,303.461321152782,,0,4,3,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,2008,4558984.0,437.24827472488994,,0,3,2,3,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,2012,4610848.0,544.3958491427852,,0,6,4,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAF,CAF,2016,4713663.0,387.17620344431765,,0,6,4,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,1956,,,,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,1964,,,,0,13,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,1972,,,,0,9,3,14,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,1996,,,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,2000,,,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,2004,,,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,2008,,,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,2012,,,,0,6,4,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAM,CAM,2016,,,,0,6,4,6,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
